Women in Love ,"1920), D. H. Lawrence",,,,,,,,,,,,,,,,,,,,,,,,,,
The Women of Brewster Place ,"1982), Gloria Naylor",,,,,,,,,,,,,,,,,,,,,,,,,,
Wonder Boys ,"1995), Michael Chabon",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wonderful Country ,"1952), Thomas C. Lea, III",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wonderful Wizard of Oz ,"1900), L. Frank Baum",,,,,,,,,,,,,,,,,,,,,,,,,,
The World According to Garp ,"1978), John Irving",,,,,,,,,,,,,,,,,,,,,,,,,,
The World in His Arms ,"1946), Rex Beach",,,,,,,,,,,,,,,,,,,,,,,,,,
The World of Henry Orient ,"1956), Nora Johnson",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wreck of the Mary Deare ,"1956), Hammond Innes",,,,,,,,,,,,,,,,,,,,,,,,,,
The Wrong Box ,"1889), Robert Louis Stevenson & Lloyd Osbourne",,,,,,,,,,,,,,,,,,,,,,,,,,
Wuthering Heights ,"1847), Emily Brontë",,,,,,,,,,,,,,,,,,,,,,,,,,
The Warriors ,"1965), Sol Yurick",,,,,,,,,,,,,,,,,,,,,,,,,,
Yaju no seishun ,"1959), Haruhiko Oyabu",,,,,,,,,,,,,,,,,,,,,,,,,,
The Year of Living Dangerously ,"1978), Christopher Koch",,,,,,,,,,,,,,,,,,,,,,,,,,
The Year of the Angry Rabbit ,"1964), Russell Braddon",,,,,,,,,,,,,,,,,,,,,,,,,,
The Year of the Horse ,"1965), Eric S. Hatch",,,,,,,,,,,,,,,,,,,,,,,,,,
Yellowstone Kelly ,"1958), Henry Wilson Allen",,,,,,,,,,,,,,,,,,,,,,,,,,
Les yeux sans visage ,The Eyes Without a Face) ,"1959), Jean Redon",,,,,,,,,,,,,,,,,,,,,,,,,
Yield to the Night ,"1954), Joan Henry",,,,,,,,,,,,,,,,,,,,,,,,,,
"Yo, Puta ","2003), Isabel Pisano",,,,,,,,,,,,,,,,,,,,,,,,,,
You Only Live Twice ,"1964), Ian Fleming",,,,,,,,,,,,,,,,,,,,,,,,,,
You're Best Alone ,"1943), Norah Lofts",,,,,,,,,,,,,,,,,,,,,,,,,,
Your Ticket Is No Longer Valid ,"1977), Romain Gary",,,,,,,,,,,,,,,,,,,,,,,,,,
Young Adam ,"1957), Alexander Trocchi",,,,,,,,,,,,,,,,,,,,,,,,,,
Young Man of Manhattan ,"1930), Katharine Brush",,,,,,,,,,,,,,,,,,,,,,,,,,
Young Man with a Horn ,"1938), Dorothy Baker",,,,,,,,,,,,,,,,,,,,,,,,,,
De Zaak Alzheimer ,The Alzheimer Case) ,"2000), Jef Geeraerts",,,,,,,,,,,,,,,,,,,,,,,,,
The Story of Zarak Khan ,"1949), A. J. Bevan",,,,,,,,,,,,,,,,,,,,,,,,,,
Zathura ,"2002), Chris Van Allsburg",,,,,,,,,,,,,,,,,,,,,,,,,,
Zazie in the Metro ,Zazie dans le métro) ,"1959), Raymond Queneau",,,,,,,,,,,,,,,,,,,,,,,,,
De Zesde Mei ,"2003), Tomas Ross",,,,,,,,,,,,,,,,,,,,,,,,,,
Zona Zamfirova ,"1906), Stefan Sremac",,,,,,,,,,,,,,,,,,,,,,,,,,
Zorba the Greek ,"1946), Nikos Kazantzakis",,,,,,,,,,,,,,,,,,,,,,,,,,
Zuqāq al-Midaq ,Midaq Alley) ,"1947), Naguib Mahfouz",,,,,,,,,,,,,,,,,,,,,,,,,
